source,license,type,path,expected_label,expected_detail_file,standard_clause,frame_rate,color_space,dynamic_range,resolution,codec,generation_params,provenance_commit,notes
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/broadcast_30fps_01/f006fr002.mp4,FAIL,corpus/sources/pse-test-media/video_creation/broadcast_30fps_01/broadcast_30fps_01.csv,luminance and/or red flash count + area + intensity; per applicable broadcast standards (ITU-R BT.1702 / Ofcom GN2 Annex 1) [applies: iso9241-391;itu-r-bt.1702;ofcom-gn2-annex1],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/broadcast_30fps_01/f006fr002.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=broadcast_30fps_01; flash_type=Luminance; upstream_limiting_dimension=FAIL
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/broadcast_30fps_01/f006l034.mp4,PASS,corpus/sources/pse-test-media/video_creation/broadcast_30fps_01/broadcast_30fps_01.csv,luminance and/or red flash count + area + intensity; per applicable broadcast standards (ITU-R BT.1702 / Ofcom GN2 Annex 1) [applies: iso9241-391;itu-r-bt.1702;ofcom-gn2-annex1],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/broadcast_30fps_01/f006l034.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=broadcast_30fps_01; flash_type=Luminance; upstream_limiting_dimension=luminance
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/broadcast_30fps_01/f006y001.mp4,PASS,corpus/sources/pse-test-media/video_creation/broadcast_30fps_01/broadcast_30fps_01.csv,luminance and/or red flash count + area + intensity; per applicable broadcast standards (ITU-R BT.1702 / Ofcom GN2 Annex 1) [applies: iso9241-391;itu-r-bt.1702;ofcom-gn2-annex1],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/broadcast_30fps_01/f006y001.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=broadcast_30fps_01; flash_type=Luminance; upstream_limiting_dimension=luminance1
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/broadcast_30fps_01/f007c033.mp4,PASS,corpus/sources/pse-test-media/video_creation/broadcast_30fps_01/broadcast_30fps_01.csv,luminance and/or red flash count + area + intensity; per applicable broadcast standards (ITU-R BT.1702 / Ofcom GN2 Annex 1) [applies: iso9241-391;itu-r-bt.1702;ofcom-gn2-annex1],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/broadcast_30fps_01/f007c033.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=broadcast_30fps_01; flash_type=Luminance; upstream_limiting_dimension=count
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/broadcast_30fps_01/f007f007.mp4,FAIL,corpus/sources/pse-test-media/video_creation/broadcast_30fps_01/broadcast_30fps_01.csv,luminance and/or red flash count + area + intensity; per applicable broadcast standards (ITU-R BT.1702 / Ofcom GN2 Annex 1) [applies: iso9241-391;itu-r-bt.1702;ofcom-gn2-annex1],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/broadcast_30fps_01/f007f007.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=broadcast_30fps_01; flash_type=Luminance; upstream_limiting_dimension=FAIL
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/broadcast_30fps_01/f007lr007.mp4,PASS,corpus/sources/pse-test-media/video_creation/broadcast_30fps_01/broadcast_30fps_01.csv,luminance and/or red flash count + area + intensity; per applicable broadcast standards (ITU-R BT.1702 / Ofcom GN2 Annex 1) [applies: iso9241-391;itu-r-bt.1702;ofcom-gn2-annex1],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/broadcast_30fps_01/f007lr007.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=broadcast_30fps_01; flash_type=Luminance; upstream_limiting_dimension=luminance
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/broadcast_30fps_01/f007y028.mp4,PASS,corpus/sources/pse-test-media/video_creation/broadcast_30fps_01/broadcast_30fps_01.csv,luminance and/or red flash count + area + intensity; per applicable broadcast standards (ITU-R BT.1702 / Ofcom GN2 Annex 1) [applies: iso9241-391;itu-r-bt.1702;ofcom-gn2-annex1],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/broadcast_30fps_01/f007y028.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=broadcast_30fps_01; flash_type=Luminance; upstream_limiting_dimension=luminance1
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/broadcast_30fps_01/f008c017.mp4,PASS,corpus/sources/pse-test-media/video_creation/broadcast_30fps_01/broadcast_30fps_01.csv,luminance and/or red flash count + area + intensity; per applicable broadcast standards (ITU-R BT.1702 / Ofcom GN2 Annex 1) [applies: iso9241-391;itu-r-bt.1702;ofcom-gn2-annex1],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/broadcast_30fps_01/f008c017.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=broadcast_30fps_01; flash_type=Luminance; upstream_limiting_dimension=count
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/broadcast_30fps_01/f008fr016.mp4,FAIL,corpus/sources/pse-test-media/video_creation/broadcast_30fps_01/broadcast_30fps_01.csv,luminance and/or red flash count + area + intensity; per applicable broadcast standards (ITU-R BT.1702 / Ofcom GN2 Annex 1) [applies: iso9241-391;itu-r-bt.1702;ofcom-gn2-annex1],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/broadcast_30fps_01/f008fr016.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=broadcast_30fps_01; flash_type=Luminance; upstream_limiting_dimension=FAIL
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/broadcast_30fps_01/f008l011.mp4,PASS,corpus/sources/pse-test-media/video_creation/broadcast_30fps_01/broadcast_30fps_01.csv,luminance and/or red flash count + area + intensity; per applicable broadcast standards (ITU-R BT.1702 / Ofcom GN2 Annex 1) [applies: iso9241-391;itu-r-bt.1702;ofcom-gn2-annex1],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/broadcast_30fps_01/f008l011.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=broadcast_30fps_01; flash_type=Luminance; upstream_limiting_dimension=luminance
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/broadcast_30fps_01/f008y005.mp4,PASS,corpus/sources/pse-test-media/video_creation/broadcast_30fps_01/broadcast_30fps_01.csv,luminance and/or red flash count + area + intensity; per applicable broadcast standards (ITU-R BT.1702 / Ofcom GN2 Annex 1) [applies: iso9241-391;itu-r-bt.1702;ofcom-gn2-annex1],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/broadcast_30fps_01/f008y005.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=broadcast_30fps_01; flash_type=Luminance; upstream_limiting_dimension=luminance1
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/broadcast_30fps_combo01/a001_001fr.mp4,FAIL,corpus/sources/pse-test-media/video_creation/broadcast_30fps_combo01/broadcast_30fps_combo01.csv,luminance and/or red flash count + area + intensity; per applicable broadcast standards (ITU-R BT.1702 / Ofcom GN2 Annex 1) [applies: iso9241-391;itu-r-bt.1702;ofcom-gn2-annex1],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/broadcast_30fps_combo01/a001_001fr.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=broadcast_30fps_combo01; flash_type=Red & Luminance; upstream_limiting_dimension=area
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/broadcast_30fps_combo01/a003_002fl.mp4,FAIL,corpus/sources/pse-test-media/video_creation/broadcast_30fps_combo01/broadcast_30fps_combo01.csv,luminance and/or red flash count + area + intensity; per applicable broadcast standards (ITU-R BT.1702 / Ofcom GN2 Annex 1) [applies: iso9241-391;itu-r-bt.1702;ofcom-gn2-annex1],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/broadcast_30fps_combo01/a003_002fl.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=broadcast_30fps_combo01; flash_type=Red & Luminance; upstream_limiting_dimension=area
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/broadcast_30fps_combo01/a007_001fb.mp4,FAIL,corpus/sources/pse-test-media/video_creation/broadcast_30fps_combo01/broadcast_30fps_combo01.csv,luminance and/or red flash count + area + intensity; per applicable broadcast standards (ITU-R BT.1702 / Ofcom GN2 Annex 1) [applies: iso9241-391;itu-r-bt.1702;ofcom-gn2-annex1],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/broadcast_30fps_combo01/a007_001fb.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=broadcast_30fps_combo01; flash_type=Red & Luminance; upstream_limiting_dimension=area
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/broadcast_30fps_combo01/a008_002fr.mp4,FAIL,corpus/sources/pse-test-media/video_creation/broadcast_30fps_combo01/broadcast_30fps_combo01.csv,luminance and/or red flash count + area + intensity; per applicable broadcast standards (ITU-R BT.1702 / Ofcom GN2 Annex 1) [applies: iso9241-391;itu-r-bt.1702;ofcom-gn2-annex1],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/broadcast_30fps_combo01/a008_002fr.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=broadcast_30fps_combo01; flash_type=Red & Luminance; upstream_limiting_dimension=area
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/broadcast_30fps_combo01/f001_001p.mp4,FAIL,corpus/sources/pse-test-media/video_creation/broadcast_30fps_combo01/broadcast_30fps_combo01.csv,luminance and/or red flash count + area + intensity; per applicable broadcast standards (ITU-R BT.1702 / Ofcom GN2 Annex 1) [applies: iso9241-391;itu-r-bt.1702;ofcom-gn2-annex1],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/broadcast_30fps_combo01/f001_001p.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=broadcast_30fps_combo01; flash_type=Red & Luminance; upstream_limiting_dimension=lum_red
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/broadcast_30fps_combo01/f002_002p.mp4,FAIL,corpus/sources/pse-test-media/video_creation/broadcast_30fps_combo01/broadcast_30fps_combo01.csv,luminance and/or red flash count + area + intensity; per applicable broadcast standards (ITU-R BT.1702 / Ofcom GN2 Annex 1) [applies: iso9241-391;itu-r-bt.1702;ofcom-gn2-annex1],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/broadcast_30fps_combo01/f002_002p.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=broadcast_30fps_combo01; flash_type=Red & Luminance; upstream_limiting_dimension=lum_red
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/broadcast_30fps_combo01/f003_001fb.mp4,PASS,corpus/sources/pse-test-media/video_creation/broadcast_30fps_combo01/broadcast_30fps_combo01.csv,luminance and/or red flash count + area + intensity; per applicable broadcast standards (ITU-R BT.1702 / Ofcom GN2 Annex 1) [applies: iso9241-391;itu-r-bt.1702;ofcom-gn2-annex1],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/broadcast_30fps_combo01/f003_001fb.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=broadcast_30fps_combo01; flash_type=Red & Luminance; upstream_limiting_dimension=fail_both
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/broadcast_30fps_combo01/f004_001fr.mp4,FAIL,corpus/sources/pse-test-media/video_creation/broadcast_30fps_combo01/broadcast_30fps_combo01.csv,luminance and/or red flash count + area + intensity; per applicable broadcast standards (ITU-R BT.1702 / Ofcom GN2 Annex 1) [applies: iso9241-391;itu-r-bt.1702;ofcom-gn2-annex1],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/broadcast_30fps_combo01/f004_001fr.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=broadcast_30fps_combo01; flash_type=Red & Luminance; upstream_limiting_dimension=fail_red
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/broadcast_30fps_combo01/f004_002p.mp4,FAIL,corpus/sources/pse-test-media/video_creation/broadcast_30fps_combo01/broadcast_30fps_combo01.csv,luminance and/or red flash count + area + intensity; per applicable broadcast standards (ITU-R BT.1702 / Ofcom GN2 Annex 1) [applies: iso9241-391;itu-r-bt.1702;ofcom-gn2-annex1],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/broadcast_30fps_combo01/f004_002p.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=broadcast_30fps_combo01; flash_type=Red & Luminance; upstream_limiting_dimension=lum_red
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/broadcast_30fps_combo01/f005_002fb.mp4,PASS,corpus/sources/pse-test-media/video_creation/broadcast_30fps_combo01/broadcast_30fps_combo01.csv,luminance and/or red flash count + area + intensity; per applicable broadcast standards (ITU-R BT.1702 / Ofcom GN2 Annex 1) [applies: iso9241-391;itu-r-bt.1702;ofcom-gn2-annex1],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/broadcast_30fps_combo01/f005_002fb.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=broadcast_30fps_combo01; flash_type=Red & Luminance; upstream_limiting_dimension=fail_both
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/broadcast_30fps_combo01/f006_001fl.mp4,FAIL,corpus/sources/pse-test-media/video_creation/broadcast_30fps_combo01/broadcast_30fps_combo01.csv,luminance and/or red flash count + area + intensity; per applicable broadcast standards (ITU-R BT.1702 / Ofcom GN2 Annex 1) [applies: iso9241-391;itu-r-bt.1702;ofcom-gn2-annex1],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/broadcast_30fps_combo01/f006_001fl.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=broadcast_30fps_combo01; flash_type=Red & Luminance; upstream_limiting_dimension=fail_luminance
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/broadcast_30fps_combo01/f006_002fr.mp4,FAIL,corpus/sources/pse-test-media/video_creation/broadcast_30fps_combo01/broadcast_30fps_combo01.csv,luminance and/or red flash count + area + intensity; per applicable broadcast standards (ITU-R BT.1702 / Ofcom GN2 Annex 1) [applies: iso9241-391;itu-r-bt.1702;ofcom-gn2-annex1],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/broadcast_30fps_combo01/f006_002fr.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=broadcast_30fps_combo01; flash_type=Red & Luminance; upstream_limiting_dimension=fail_red
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/broadcast_30fps_combo01/f007_001p.mp4,FAIL,corpus/sources/pse-test-media/video_creation/broadcast_30fps_combo01/broadcast_30fps_combo01.csv,luminance and/or red flash count + area + intensity; per applicable broadcast standards (ITU-R BT.1702 / Ofcom GN2 Annex 1) [applies: iso9241-391;itu-r-bt.1702;ofcom-gn2-annex1],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/broadcast_30fps_combo01/f007_001p.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=broadcast_30fps_combo01; flash_type=Red & Luminance; upstream_limiting_dimension=lum_red
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/broadcast_30fps_combo01/f008_002fl.mp4,FAIL,corpus/sources/pse-test-media/video_creation/broadcast_30fps_combo01/broadcast_30fps_combo01.csv,luminance and/or red flash count + area + intensity; per applicable broadcast standards (ITU-R BT.1702 / Ofcom GN2 Annex 1) [applies: iso9241-391;itu-r-bt.1702;ofcom-gn2-annex1],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/broadcast_30fps_combo01/f008_002fl.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=broadcast_30fps_combo01; flash_type=Red & Luminance; upstream_limiting_dimension=fail_luminance
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/broadcast_30fps_inf01/a006f026_f003co023.mp4,PASS,corpus/sources/pse-test-media/video_creation/broadcast_30fps_inf01/broadcast_30fps_inf01.csv,luminance and/or red flash count + area + intensity; per applicable broadcast standards (ITU-R BT.1702 / Ofcom GN2 Annex 1) [applies: iso9241-391;itu-r-bt.1702;ofcom-gn2-annex1],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/broadcast_30fps_inf01/a006f026_f003co023.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=broadcast_30fps_inf01; flash_type=Luminance; upstream_limiting_dimension=area
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/broadcast_30fps_inf01/a008f014_f005cs015.mp4,PASS,corpus/sources/pse-test-media/video_creation/broadcast_30fps_inf01/broadcast_30fps_inf01.csv,luminance and/or red flash count + area + intensity; per applicable broadcast standards (ITU-R BT.1702 / Ofcom GN2 Annex 1) [applies: iso9241-391;itu-r-bt.1702;ofcom-gn2-annex1],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/broadcast_30fps_inf01/a008f014_f005cs015.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=broadcast_30fps_inf01; flash_type=Luminance; upstream_limiting_dimension=area
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/broadcast_30fps_inf01/f001c024_f002cs027.mp4,PASS,corpus/sources/pse-test-media/video_creation/broadcast_30fps_inf01/broadcast_30fps_inf01.csv,luminance and/or red flash count + area + intensity; per applicable broadcast standards (ITU-R BT.1702 / Ofcom GN2 Annex 1) [applies: iso9241-391;itu-r-bt.1702;ofcom-gn2-annex1],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/broadcast_30fps_inf01/f001c024_f002cs027.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=broadcast_30fps_inf01; flash_type=Luminance; upstream_limiting_dimension=count
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/broadcast_30fps_inf01/f002c015_f001cs012.mp4,PASS,corpus/sources/pse-test-media/video_creation/broadcast_30fps_inf01/broadcast_30fps_inf01.csv,luminance and/or red flash count + area + intensity; per applicable broadcast standards (ITU-R BT.1702 / Ofcom GN2 Annex 1) [applies: iso9241-391;itu-r-bt.1702;ofcom-gn2-annex1],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/broadcast_30fps_inf01/f002c015_f001cs012.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=broadcast_30fps_inf01; flash_type=Luminance; upstream_limiting_dimension=count
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/broadcast_30fps_inf01/f003y038_f005cs035.mp4,PASS,corpus/sources/pse-test-media/video_creation/broadcast_30fps_inf01/broadcast_30fps_inf01.csv,luminance and/or red flash count + area + intensity; per applicable broadcast standards (ITU-R BT.1702 / Ofcom GN2 Annex 1) [applies: iso9241-391;itu-r-bt.1702;ofcom-gn2-annex1],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/broadcast_30fps_inf01/f003y038_f005cs035.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=broadcast_30fps_inf01; flash_type=Luminance; upstream_limiting_dimension=luminance
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/broadcast_30fps_inf01/f004f011_f003cs018.mp4,FAIL,corpus/sources/pse-test-media/video_creation/broadcast_30fps_inf01/broadcast_30fps_inf01.csv,luminance and/or red flash count + area + intensity; per applicable broadcast standards (ITU-R BT.1702 / Ofcom GN2 Annex 1) [applies: iso9241-391;itu-r-bt.1702;ofcom-gn2-annex1],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/broadcast_30fps_inf01/f004f011_f003cs018.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=broadcast_30fps_inf01; flash_type=Luminance; upstream_limiting_dimension=FAIL
